SKU;ID fila;ID Orden;Fecha Orden;Prioridad;Cantidad;Ventas;Descuento;Tipo de Envío;Nombre del Cliente;Provincia;Segmento del Cliente;Fecha de envío
74;3264;23361;3/7/2010;Critical;36;2861,66;0,04;Aereo Regular;Benjamin Patterson;Yukon;Corporativo;4/7/2010
268;3265;23361;3/7/2010;Critical;7;373,2775;0,07;Aereo Regular;Benjamin Patterson;Yukon;Corporativo;3/7/2010
811;3273;23396;18/6/2010;Bajo;30;11481,03;0,08;Terrestre;Quincy Jones;Yukon;Oficina en Hogar;20/6/2010
321;3278;23427;8/8/2011;Bajo;30;442,76;0,09;Aereo Regular;Cindy Chapman;Yukon;Corporativo;15/8/2011
355;3279;23427;8/8/2011;Bajo;22;2684,98;0,03;Aereo Regular;Cindy Chapman;Yukon;Corporativo;17/8/2011
785;3323;23751;18/3/2009;Medio;44;10364,36;0,01;Terrestre;Ricardo Block;Yukon;Corporativo;19/3/2009
347;3348;23943;23/6/2011;Critical;24;376,53;0,03;Aereo Regular;Cindy Stewart;Yukon;Corporativo;25/6/2011
851;3450;24608;14/8/2012;Medio;50;197,36;0,07;Aereo Regular;Quincy Jones;Yukon;Oficina en Hogar;15/8/2012
818;3579;25507;5/8/2009;No Especificado;8;555,2;0,06;Aereo Regular;Ed Braxton;Yukon;Oficina en Hogar;6/8/2009
541;3580;25509;22/5/2009;Critical;43;212,28;0,06;Aereo Regular;Quincy Jones;Yukon;Corporativo;24/5/2009
1224;3631;25952;4/9/2010;Alto;50;2864,1005;0,03;Aereo Regular;Ed Braxton;Yukon;Oficina en Hogar;5/9/2010
860;3680;26336;26/5/2012;Alto;39;1516,82;0,1;Aereo Regular;Benjamin Farhat;Yukon;Oficina en Hogar;28/5/2012
1268;3681;26336;26/5/2012;Alto;45;2752,68;0,04;Aereo Regular;Benjamin Farhat;Yukon;Oficina en Hogar;27/5/2012
1094;3865;27558;7/7/2011;No Especificado;21;423,24;0,1;Aereo Regular;Cindy Chapman;Yukon;Consumidor;8/7/2011
635;3920;27969;8/6/2010;Bajo;43;5677,87;0,04;Terrestre;Ed Braxton;Yukon;Oficina en Hogar;15/6/2010
435;3921;27969;8/6/2010;Bajo;9;732,72;0,03;Aereo Regular;Ed Braxton;Yukon;Oficina en Hogar;12/6/2010
112;3922;27969;8/6/2010;Bajo;32;687,47;0,1;Terrestre;Ed Braxton;Yukon;Oficina en Hogar;13/6/2010
169;4176;29637;25/5/2009;Alto;34;598,19;0,09;Aereo Regular;Bruce Degenhardt;Yukon;Oficina en Hogar;27/5/2009
175;4279;30469;25/12/2012;No Especificado;46;304,26;0,1;Aereo Regular;Cindy Chapman;Yukon;Corporativo;27/12/2012
794;4409;31460;26/8/2012;Alto;9;990,67;0,08;Aereo Regular;Benjamin Patterson;Yukon;Corporativo;28/8/2012
629;4487;31939;25/6/2011;Alto;13;1506,8375;0,07;Aereo Regular;Ashley Jarboe;Yukon;PYME;27/6/2011
555;4760;33826;19/12/2010;Bajo;13;185,83;0,03;Aereo Regular;Ashley Jarboe;Yukon;PYME;23/12/2010
1064;4802;34151;9/9/2011;No Especificado;26;4097,1445;0,1;Aereo Regular;Craig Yedwab;Yukon;Corporativo;10/9/2011
883;4868;34659;19/11/2012;Alto;42;259,43;0;Aereo Regular;Cindy Chapman;Yukon;Consumidor;21/11/2012
995;4949;35200;5/2/2009;Medio;15;150,24;0,08;Aereo Regular;Ricardo Block;Yukon;Corporativo;7/2/2009
232;4983;35456;1/11/2012;Critical;37;46,37;0,03;Aereo Regular;Cindy Chapman;Yukon;Corporativo;3/11/2012
1013;5025;35840;29/5/2010;Alto;36;173,08;0,04;Aereo Regular;Ashley Jarboe;Yukon;Oficina en Hogar;30/5/2010
580;5026;35840;29/5/2010;Alto;49;3492,6585;0,08;Aereo Regular;Ashley Jarboe;Yukon;Oficina en Hogar;31/5/2010
1058;5059;36069;5/12/2009;Bajo;13;453,09;0,09;Aereo Regular;Ashley Jarboe;Yukon;Oficina en Hogar;10/12/2009
1095;5060;36069;5/12/2009;Bajo;15;2758,22;0;Aereo Regular;Ashley Jarboe;Yukon;Oficina en Hogar;12/12/2009
887;5061;36069;5/12/2009;Bajo;20;102,61;0,09;Aereo Regular;Ashley Jarboe;Yukon;Oficina en Hogar;7/12/2009
857;5135;36640;18/11/2011;No Especificado;18;416,39;0,06;Aereo Express;Benjamin Patterson;Yukon;Corporativo;20/11/2011
792;5197;36931;19/1/2011;No Especificado;46;180,56;0,1;Aereo Regular;Ashley Jarboe;Yukon;Oficina en Hogar;19/1/2011
177;5279;37543;31/12/2011;Medio;6;241,85;0,01;Aereo Regular;Ed Braxton;Yukon;Oficina en Hogar;1/1/2012
912;5517;39111;25/7/2011;Medio;1;182,4;0,09;Aereo Regular;Cindy Stewart;Yukon;Corporativo;28/7/2011
1154;5518;39111;25/7/2011;Medio;20;6004,35;0,05;Aereo Regular;Cindy Stewart;Yukon;Corporativo;27/7/2011
445;5520;39139;13/11/2010;No Especificado;6;627,453;0,07;Aereo Regular;Ed Braxton;Yukon;Oficina en Hogar;13/11/2010
127;5521;39139;13/11/2010;No Especificado;50;3000,88;0,01;Terrestre;Ed Braxton;Yukon;Oficina en Hogar;15/11/2010
932;5522;39139;13/11/2010;No Especificado;31;6118,38;0,09;Aereo Regular;Ed Braxton;Yukon;Oficina en Hogar;15/11/2010
396;5573;39490;12/8/2012;Bajo;38;456,03;0,02;Aereo Regular;Ashley Jarboe;Yukon;PYME;12/8/2012
747;5574;39490;12/8/2012;Bajo;17;2844,64;0,03;Terrestre;Ashley Jarboe;Yukon;PYME;16/8/2012
559;5645;39938;10/6/2012;Alto;5;169,27;0,1;Aereo Regular;Cindy Chapman;Yukon;Corporativo;11/6/2012
276;5667;40098;5/2/2012;Bajo;46;557,35;0;Aereo Regular;Dianna Vittorini;Yukon;Corporativo;7/2/2012
859;5668;40098;5/2/2012;Bajo;50;490,87;0;Aereo Regular;Dianna Vittorini;Yukon;Corporativo;9/2/2012
884;5785;41056;26/3/2012;Critical;4;137,54;0,08;Aereo Regular;Dario Medina;Yukon;PYME;29/3/2012
48;5937;42115;18/2/2012;Critical;21;673,92;0,01;Aereo Regular;Ed Braxton;Yukon;Oficina en Hogar;18/2/2012
159;5938;42115;18/2/2012;Critical;19;540,56;0,02;Aereo Regular;Ed Braxton;Yukon;Oficina en Hogar;19/2/2012
176;6136;43459;7/11/2011;Critical;26;13905,88;0,05;Aereo Regular;Ed Braxton;Yukon;Consumidor;8/11/2011
5;6403;45476;18/4/2012;Critical;48;1055,98;0,07;Aereo Regular;Ashley Jarboe;Yukon;Oficina en Hogar;18/4/2012
998;6452;45958;25/5/2011;Medio;28;17599,39;0,03;Aereo Regular;Dario Medina;Yukon;PYME;26/5/2011
908;6453;45958;25/5/2011;Medio;16;115,34;0,02;Aereo Regular;Dario Medina;Yukon;PYME;27/5/2011
1269;6690;47591;2/1/2012;Critical;27;279,4;0,1;Aereo Regular;Dario Medina;Yukon;PYME;3/1/2012
343;6962;49764;3/10/2010;Bajo;37;395,37;0,07;Aereo Express;Benjamin Farhat;Yukon;Oficina en Hogar;7/10/2010
907;7022;50118;18/3/2010;No Especificado;19;337,38;0;Terrestre;Dianna Vittorini;Yukon;Corporativo;19/3/2010
692;7031;50183;24/5/2010;Alto;20;116,55;0,09;Aereo Express;Dario Medina;Yukon;PYME;25/5/2010
845;7117;50786;12/10/2009;Bajo;4;487,72;0,06;Terrestre;Cindy Stewart;Yukon;Consumidor;19/10/2009
527;7144;50978;31/3/2012;Alto;4;816,09;0,05;Aereo Regular;Cindy Stewart;Yukon;Corporativo;2/4/2012
74;7147;50983;28/6/2011;Critical;39;3063,1;0,06;Aereo Regular;Bruce Degenhardt;Yukon;Oficina en Hogar;29/6/2011
1211;7148;50983;28/6/2011;Critical;15;229,03;0,05;Aereo Regular;Bruce Degenhardt;Yukon;Oficina en Hogar;30/6/2011
147;7291;52002;4/6/2009;Alto;11;2489,85;0,06;Terrestre;Cindy Stewart;Yukon;Corporativo;5/6/2009
78;7330;52227;12/2/2009;Medio;37;240,52;0,05;Aereo Regular;Trudy Bell;Yukon;Consumidor;15/2/2009
770;7334;52261;21/4/2011;No Especificado;49;10261,25;0,02;Terrestre;Bruce Degenhardt;Yukon;Oficina en Hogar;22/4/2011
223;7401;52743;4/7/2010;Alto;46;5699,22;0,09;Aereo Regular;Ashley Jarboe;Yukon;PYME;4/7/2010
569;7444;53120;17/5/2012;No Especificado;5;22,75;0,09;Aereo Regular;Cindy Chapman;Yukon;Corporativo;19/5/2012
112;7543;53920;18/3/2009;Critical;18;433,31;0,05;Terrestre;Anna Chung;Yukon;Oficina en Hogar;20/3/2009
737;7634;54630;10/8/2012;Bajo;11;73,22;0,06;Aereo Regular;Rob Williams;Yukon;Oficina en Hogar;14/8/2012
1153;7717;55299;30/3/2012;Bajo;20;22,28;0,09;Aereo Regular;Quincy Jones;Yukon;Corporativo;30/3/2012
772;7758;55520;7/5/2011;Critical;43;525,77;0,08;Aereo Express;Dario Medina;Yukon;PYME;8/5/2011
787;7778;55653;26/11/2010;Medio;34;15152,55;0,05;Terrestre;Benjamin Farhat;Yukon;Oficina en Hogar;27/11/2010
303;7909;56577;2/11/2011;Critical;30;7497,08;0,02;Terrestre;Quincy Jones;Yukon;PYME;3/11/2011
402;7940;56711;6/2/2011;Bajo;25;1279,45;0,01;Aereo Regular;Trudy Bell;Yukon;Consumidor;11/2/2011
1029;7947;56769;29/11/2010;Medio;11;455,59;0,02;Aereo Regular;Cindy Stewart;Yukon;Consumidor;1/12/2010
835;8040;57440;23/7/2010;Bajo;12;1171,232;0,04;Aereo Express;Rob Williams;Yukon;Oficina en Hogar;30/7/2010
658;8108;57889;7/4/2010;Bajo;39;723,3075;0,01;Aereo Regular;Trudy Bell;Yukon;Consumidor;11/4/2010
587;8188;58564;12/11/2012;Critical;49;103,03;0,07;Aereo Regular;Benjamin Farhat;Yukon;Oficina en Hogar;13/11/2012
1241;8259;59072;25/5/2009;No Especificado;12;78,94;0,03;Aereo Express;Dianna Vittorini;Yukon;Corporativo;27/5/2009
1270;8260;59072;25/5/2009;No Especificado;22;576,89;0,08;Aereo Regular;Dianna Vittorini;Yukon;Corporativo;26/5/2009
33;8261;59072;25/5/2009;No Especificado;2;35,666;0,06;Aereo Regular;Dianna Vittorini;Yukon;Corporativo;27/5/2009
1220;8262;59072;25/5/2009;No Especificado;38;4191,5625;0;Aereo Regular;Dianna Vittorini;Yukon;Corporativo;27/5/2009
934;8346;59652;27/1/2011;Medio;17;312,035;0,05;Aereo Regular;Anna Chung;Yukon;Oficina en Hogar;29/1/2011
587;8371;59783;19/8/2010;Bajo;36;77,43;0,01;Aereo Regular;Cindy Chapman;Yukon;Corporativo;24/8/2010
177;30;195;27/12/2010;Medio;34;1315,74;0,03;Aereo Regular;Brad Thomas;Yukon;Oficina en Hogar;29/12/2010
389;32;224;17/6/2009;No Especificado;25;184,86;0,09;Aereo Regular;Bart Folk;Yukon;Corporativo;18/6/2009
780;33;224;17/6/2009;No Especificado;44;267,85;0,04;Aereo Regular;Bart Folk;Yukon;Corporativo;18/6/2009
1142;34;224;17/6/2009;No Especificado;33;528,5;0,04;Aereo Regular;Bart Folk;Yukon;Corporativo;18/6/2009
214;46;263;16/5/2009;Alto;25;136,77;0,09;Aereo Regular;Paul Lucas;Yukon;Corporativo;17/5/2009
1182;60;353;30/12/2010;Bajo;21;46,94;0,02;Aereo Regular;Dean Percer;Yukon;Oficina en Hogar;1/4/2011
787;70;417;5/2/2009;Medio;39;15260,78;0,07;Terrestre;Robert Barroso;Yukon;PYME;6/2/2009
912;71;417;5/2/2009;Medio;3;540,41;0,1;Aereo Regular;Robert Barroso;Yukon;PYME;7/2/2009
717;74;448;20/8/2011;Medio;22;1162,4005;0,09;Aereo Regular;Brad Thomas;Yukon;Corporativo;22/8/2011
874;137;871;14/11/2011;Bajo;17;104,94;0,06;Aereo Regular;David Kendrick;Yukon;Oficina en Hogar;14/11/2011
219;145;929;1/10/2012;Alto;21;227,66;0,04;Aereo Regular;Luke Foster;Yukon;Corporativo;4/10/2012
587;146;929;1/10/2012;Alto;39;84,33;0,04;Aereo Regular;Luke Foster;Yukon;Corporativo;3/10/2012
538;156;967;20/6/2012;Medio;6;90,56;0,03;Aereo Regular;Maureen Gastineau;Yukon;Consumidor;22/6/2012
762;157;967;20/6/2012;Medio;42;1634,9;0,01;Aereo Regular;Maureen Gastineau;Yukon;Consumidor;21/6/2012
1133;158;967;20/6/2012;Medio;48;11278,18;0,01;Terrestre;Maureen Gastineau;Yukon;Consumidor;23/6/2012
606;212;1411;20/12/2009;Alto;47;6717,9325;0,09;Aereo Regular;Ed Jacobs;Yukon;PYME;22/12/2009
663;235;1575;12/9/2011;Medio;26;133,65;0,05;Aereo Regular;Dave Poirier;Yukon;PYME;14/9/2011
268;236;1575;12/9/2011;Medio;10;525,674;0,08;Aereo Regular;Dave Poirier;Yukon;PYME;14/9/2011
1271;240;1637;7/2/2011;No Especificado;36;1225,52;0,1;Aereo Express;Aleksandra Gannaway;Yukon;Corporativo;7/2/2011
220;241;1637;7/2/2011;No Especificado;10;1024,29;0,07;Aereo Regular;Aleksandra Gannaway;Yukon;Corporativo;7/2/2011
814;242;1637;7/2/2011;No Especificado;47;1348,57;0,08;Aereo Regular;Aleksandra Gannaway;Yukon;Corporativo;9/2/2011
468;272;1888;30/10/2010;No Especificado;38;1264,46;0;Terrestre;Kean Thornton;Yukon;Corporativo;30/10/2010
331;273;1888;30/10/2010;No Especificado;35;158,25;0,09;Aereo Regular;Kean Thornton;Yukon;Corporativo;31/10/2010
531;296;2052;12/4/2012;Alto;23;107,93;0;Aereo Regular;Rob Lucas;Yukon;PYME;14/4/2012
430;301;2055;3/9/2010;Critical;7;66,41;0,05;Aereo Regular;Nora Paige;Yukon;PYME;5/9/2010
161;340;2309;3/9/2011;Bajo;7;27,01;0,05;Aereo Regular;Eric Barreto;Yukon;Consumidor;5/9/2011
576;343;2341;29/5/2010;Bajo;29;157,49;0,09;Aereo Regular;Sara Luxemburg;Yukon;PYME;5/6/2010
210;350;2436;10/9/2011;No Especificado;14;330,21;0,07;Aereo Express;Adam Hart;Yukon;Corporativo;13/9/2011
287;357;2500;14/8/2012;Alto;5;22,56;0,04;Aereo Regular;Bobby Elias;Yukon;PYME;16/8/2012
191;364;2535;24/5/2010;Bajo;6;82,72;0,08;Aereo Regular;Roland Fjeld;Yukon;Corporativo;26/5/2010
393;386;2658;22/9/2011;Medio;34;229,51;0,04;Aereo Regular;Bill Shonely;Yukon;PYME;23/9/2011
1142;387;2658;22/9/2011;Medio;32;473;0,09;Aereo Express;Bill Shonely;Yukon;PYME;22/9/2011
903;395;2725;20/5/2009;No Especificado;39;2178,431;0,01;Aereo Express;Dave Poirier;Yukon;PYME;21/5/2009
380;404;2756;17/4/2009;Critical;25;1344,88;0,06;Aereo Regular;Denny Ordway;Yukon;PYME;18/4/2009
704;405;2756;17/4/2009;Critical;42;248,54;0,07;Aereo Regular;Denny Ordway;Yukon;PYME;17/4/2009
912;428;2853;4/5/2009;Alto;25;4253,65;0,05;Aereo Express;Bill Tyler;Yukon;Consumidor;7/5/2009
442;436;2914;2/3/2010;Medio;3;62,88;0,09;Aereo Regular;Maureen Gastineau;Yukon;Consumidor;3/3/2010
1272;441;2978;2/5/2011;Critical;34;6264,1855;0,01;Aereo Regular;Alan Schoenberger;Yukon;Corporativo;3/5/2011
327;442;2978;2/5/2011;Critical;36;5410,95;0,09;Aereo Regular;Alan Schoenberger;Yukon;Corporativo;4/5/2011
327;444;3008;7/11/2011;Medio;41;6831,72;0,01;Aereo Regular;Charles Crestani;Yukon;Consumidor;8/11/2011
684;448;3042;20/11/2009;Medio;26;103,87;0,1;Aereo Regular;Christy Brittain;Yukon;Consumidor;21/11/2009
817;453;3078;11/2/2010;Alto;12;33,86;0,05;Aereo Regular;Paul Lucas;Yukon;Corporativo;12/2/2010
1201;467;3175;14/7/2009;Bajo;23;3553,62;0,07;Aereo Regular;Bradley Drucker;Yukon;PYME;16/7/2009
407;477;3300;14/7/2011;Bajo;6;92,02;0,1;Aereo Regular;Bryan Spruell;Yukon;Oficina en Hogar;19/7/2011
848;478;3328;18/11/2012;Bajo;12;1736,41;0,1;Terrestre;Adam Hart;Yukon;Corporativo;25/11/2012
149;514;3525;21/12/2011;No Especificado;38;115,43;0;Aereo Regular;Bryan Spruell;Yukon;Oficina en Hogar;23/12/2011
1205;515;3526;15/3/2011;Bajo;20;246,06;0,08;Aereo Regular;Tom Prescott;Yukon;PYME;17/3/2011
692;532;3621;5/5/2010;Medio;14;83,87;0,06;Aereo Regular;Eric Barreto;Yukon;PYME;6/5/2010
896;536;3649;5/7/2009;Bajo;8;79,42;0,01;Aereo Regular;Brad Thomas;Yukon;Oficina en Hogar;10/7/2009
753;537;3649;5/7/2009;Bajo;26;75,6;0,06;Aereo Regular;Brad Thomas;Yukon;Oficina en Hogar;14/7/2009
110;541;3654;2/6/2012;Bajo;41;95,73;0;Aereo Regular;Karl Brown;Yukon;Corporativo;7/6/2012
159;565;3814;21/2/2011;Bajo;43;1225,41;0,04;Aereo Express;Thomas Thornton;Yukon;Consumidor;27/2/2011
102;578;3911;16/3/2011;No Especificado;24;370,72;0,1;Aereo Regular;Bobby Elias;Yukon;PYME;16/3/2011
635;607;4134;11/1/2011;Critical;48;6403,39;0,01;Terrestre;Anthony Garverick;Yukon;PYME;13/1/2011
736;608;4134;11/1/2011;Critical;23;757,91;0,02;Aereo Regular;Anthony Garverick;Yukon;PYME;11/1/2011
201;615;4230;3/3/2012;Critical;18;409,16;0,05;Aereo Regular;Tamara Willingham;Yukon;Corporativo;4/3/2012
903;616;4230;3/3/2012;Critical;46;2508,316;0,07;Aereo Express;Tamara Willingham;Yukon;Corporativo;5/3/2012
612;624;4324;16/7/2011;Critical;28;1165,33;0,04;Aereo Regular;Dan Campbell;Yukon;PYME;18/7/2011
891;651;4581;3/9/2012;No Especificado;25;2325,42;0,02;Aereo Regular;Thea Hendricks;Yukon;Oficina en Hogar;5/9/2012
493;674;4706;28/12/2012;No Especificado;30;2116,7;0,02;Aereo Regular;Bradley Drucker;Yukon;PYME;30/12/2012
22;677;4738;7/4/2012;Alto;2;10,39;0,02;Aereo Regular;David Kendrick;Yukon;Oficina en Hogar;8/4/2012
468;683;4771;13/12/2012;Critical;4;135,928;0,04;Terrestre;Christy Brittain;Yukon;Consumidor;15/12/2012
1090;691;4804;27/1/2012;Alto;13;463,83;0;Aereo Regular;Kean Thornton;Yukon;Corporativo;28/1/2012
871;696;4870;5/8/2009;Medio;44;17248,09;0,08;Terrestre;Luke Foster;Yukon;Corporativo;6/8/2009
987;702;4931;16/11/2009;Critical;22;168,31;0,1;Aereo Regular;Giulietta Dortch;Yukon;Corporativo;16/11/2009
371;703;4931;16/11/2009;Critical;45;4282,725;0,03;Aereo Regular;Giulietta Dortch;Yukon;Corporativo;18/11/2009
1214;716;5094;28/3/2010;No Especificado;2;79,58;0,06;Aereo Regular;Mark Haberlin;Yukon;PYME;30/3/2010
552;721;5188;1/3/2011;No Especificado;24;192,8;0,05;Aereo Regular;Bradley Drucker;Yukon;PYME;4/3/2011
645;722;5189;25/11/2010;Bajo;12;900,06;0,05;Aereo Regular;Evan Henry;Yukon;Corporativo;2/12/2010
85;753;5408;20/7/2012;Bajo;20;88,82;0,01;Aereo Regular;Bobby Elias;Yukon;PYME;27/7/2012
932;754;5408;20/7/2012;Bajo;11;2392,23;0,04;Aereo Regular;Bobby Elias;Yukon;PYME;29/7/2012
59;763;5472;10/4/2010;Bajo;32;216,08;0;Aereo Regular;Karl Brown;Yukon;Corporativo;12/4/2010
28;764;5472;10/4/2010;Bajo;27;339,03;0,09;Aereo Regular;Karl Brown;Yukon;Corporativo;14/4/2010
764;765;5472;10/4/2010;Bajo;12;1098,149;0,09;Aereo Regular;Karl Brown;Yukon;Corporativo;12/4/2010
220;799;5702;6/9/2010;No Especificado;20;2039,39;0,01;Aereo Regular;Grant Thornton;Yukon;Corporativo;8/9/2010
288;827;5958;15/9/2011;Medio;3;2036,97;0,03;Aereo Regular;Giulietta Dortch;Yukon;PYME;17/9/2011
747;828;5958;15/9/2011;Medio;21;2629,664;0,09;Terrestre;Giulietta Dortch;Yukon;PYME;15/9/2011
227;829;5984;17/6/2009;Bajo;37;394,62;0,06;Aereo Regular;Eric Barreto;Yukon;Consumidor;22/6/2009
451;830;5984;17/6/2009;Bajo;42;464,64;0,03;Aereo Regular;Eric Barreto;Yukon;Consumidor;22/6/2009
743;831;5984;17/6/2009;Bajo;11;96,68;0,03;Aereo Regular;Eric Barreto;Yukon;Consumidor;19/6/2009
70;836;5989;14/10/2011;Medio;6;155,48;0,1;Aereo Regular;Ellis Ballard;Yukon;Corporativo;16/10/2011
149;837;5989;14/10/2011;Medio;21;56,77;0,06;Aereo Regular;Ellis Ballard;Yukon;Corporativo;15/10/2011
1131;838;5990;7/4/2010;Critical;9;63,91;0,06;Aereo Regular;Eric Murdock;Yukon;Oficina en Hogar;8/4/2010
110;846;6054;8/9/2011;Bajo;6;27,32;0,05;Aereo Express;Aleksandra Gannaway;Yukon;Corporativo;10/9/2011
1142;847;6054;8/9/2011;Bajo;43;643,31;0,08;Aereo Express;Aleksandra Gannaway;Yukon;Corporativo;13/9/2011
540;909;6531;17/7/2010;Alto;42;188,23;0,05;Aereo Regular;Jill Fjeld;Yukon;Oficina en Hogar;19/7/2010
93;910;6531;17/7/2010;Alto;28;541,95;0,06;Aereo Regular;Jill Fjeld;Yukon;Oficina en Hogar;19/7/2010
407;915;6564;21/1/2011;Bajo;26;448,23;0,01;Aereo Regular;Anne McFarland;Yukon;Consumidor;21/1/2011
1090;916;6566;21/5/2011;Critical;21;748,83;0,01;Aereo Regular;Kean Thornton;Yukon;Corporativo;21/5/2011
681;925;6693;24/5/2012;Critical;16;40,85;0,09;Aereo Regular;Astrea Jones;Yukon;Corporativo;26/5/2012
6;931;6753;26/9/2010;Bajo;7;53,14;0,04;Aereo Regular;Robert Barroso;Yukon;PYME;28/9/2010
364;937;6788;4/8/2011;No Especificado;41;127,84;0,02;Aereo Express;Bobby Elias;Yukon;PYME;6/8/2011
262;938;6788;4/8/2011;No Especificado;6;11,15;0,07;Aereo Regular;Bobby Elias;Yukon;PYME;5/8/2011
662;949;6880;25/5/2009;Medio;5;235,49;0,06;Aereo Regular;Peter Buhler;Yukon;Consumidor;27/5/2009
912;954;6886;19/1/2012;Alto;46;8177,07;0,08;Aereo Regular;Maureen Gastineau;Yukon;Consumidor;20/1/2012
568;969;7042;8/1/2012;Medio;4;1187,864;0,07;Terrestre;Dean Katz;Yukon;Oficina en Hogar;10/1/2012
334;970;7043;25/1/2009;Critical;4;11,08;0,06;Aereo Regular;Giulietta Dortch;Yukon;Corporativo;26/1/2009
1273;996;7174;10/3/2012;No Especificado;10;141,92;0,06;Aereo Regular;Thomas Thornton;Yukon;Consumidor;12/3/2012
65;1023;7458;4/4/2012;Critical;9;337,34;0,06;Aereo Regular;Karen Carlisle;Yukon;Corporativo;6/4/2012
793;1056;7812;20/4/2011;Bajo;17;475,9;0,04;Aereo Regular;Karl Brown;Yukon;Corporativo;27/4/2011
1127;1057;7812;20/4/2011;Bajo;12;3635,63;0,09;Terrestre;Karl Brown;Yukon;Corporativo;22/4/2011
24;1059;7840;8/1/2011;Bajo;34;157,56;0,1;Aereo Regular;Peter Buhler;Yukon;Consumidor;12/1/2011
336;1081;7938;13/3/2010;Medio;16;2026,05;0,1;Terrestre;Carlos Meador;Yukon;Corporativo;15/3/2010
953;1086;8001;19/11/2010;Alto;15;37,7;0,1;Aereo Regular;Charles Crestani;Yukon;Consumidor;21/11/2010
562;1087;8001;19/11/2010;Alto;47;1059,72;0,01;Aereo Regular;Charles Crestani;Yukon;Consumidor;21/11/2010
35;1102;8101;4/3/2010;Medio;35;3491,71;0,04;Terrestre;Maureen Gastineau;Yukon;Consumidor;6/3/2010
559;1103;8101;4/3/2010;Medio;15;485,16;0,1;Aereo Regular;Maureen Gastineau;Yukon;Consumidor;6/3/2010
283;1111;8161;3/6/2009;Alto;45;112,72;0,09;Aereo Regular;Giulietta Dortch;Yukon;Consumidor;5/6/2009
906;1141;8320;19/9/2009;No Especificado;22;150,34;0,06;Aereo Express;Karl Brown;Yukon;Oficina en Hogar;21/9/2009
360;1144;8325;14/1/2009;Critical;21;2364,29;0,08;Terrestre;Jennifer Patt;Yukon;Oficina en Hogar;16/1/2009
409;1145;8325;14/1/2009;Critical;27;112,57;0,08;Aereo Regular;Jennifer Patt;Yukon;Oficina en Hogar;17/1/2009
375;1173;8576;9/1/2009;Alto;43;541,45;0;Aereo Express;Cynthia Voltz;Yukon;Corporativo;11/1/2009
98;1177;8582;20/11/2010;Bajo;15;1556,55;0,04;Aereo Regular;David Kendrick;Yukon;Oficina en Hogar;20/11/2010
598;1204;8832;2/2/2012;Bajo;39;647,81;0,1;Aereo Regular;Giulietta Dortch;Yukon;PYME;6/2/2012
1212;1212;8901;20/8/2011;Bajo;15;168,9;0,09;Aereo Express;Barry Pond;Yukon;Consumidor;27/8/2011
549;1214;8930;19/5/2009;Medio;14;145,86;0,04;Aereo Regular;Tony Molinari;Yukon;Corporativo;21/5/2009
384;1237;8999;12/6/2009;Alto;28;1676,48;0;Aereo Regular;Julia Barnett;Yukon;Corporativo;14/6/2009
555;1249;9091;11/11/2010;Alto;42;605,77;0,05;Aereo Regular;Adam Hart;Yukon;Corporativo;12/11/2010
726;1250;9091;11/11/2010;Alto;44;1480,91;0;Aereo Regular;Adam Hart;Yukon;Corporativo;12/11/2010
935;1251;9092;24/7/2009;No Especificado;33;3644,24;0;Aereo Express;Jeremy Pistek;Yukon;Corporativo;25/7/2009
946;1252;9092;24/7/2009;No Especificado;8;599,2075;0,1;Aereo Regular;Jeremy Pistek;Yukon;Corporativo;25/7/2009
486;1253;9093;9/12/2011;Medio;36;268,55;0,1;Aereo Regular;Cyra Reiten;Yukon;Consumidor;9/12/2011
674;1274;9251;29/8/2010;Medio;38;3632,6;0;Terrestre;Giulietta Dortch;Yukon;Corporativo;31/8/2010
1047;1282;9344;6/12/2011;Bajo;18;1733,1;0,09;Aereo Regular;Christy Brittain;Yukon;Consumidor;8/12/2011
632;1283;9344;6/12/2011;Bajo;31;3448,6455;0,02;Aereo Regular;Christy Brittain;Yukon;Consumidor;6/12/2011
610;1342;9824;22/1/2011;Critical;39;1939,66;0,03;Aereo Express;Thomas Thornton;Yukon;Consumidor;24/1/2011
85;1343;9824;22/1/2011;Critical;5;21,56;0;Aereo Regular;Thomas Thornton;Yukon;Consumidor;24/1/2011
575;1344;9824;22/1/2011;Critical;43;115,81;0,1;Aereo Regular;Thomas Thornton;Yukon;Consumidor;24/1/2011
1011;1383;10052;7/9/2009;No Especificado;16;95,9;0,07;Aereo Regular;Dan Campbell;Yukon;Corporativo;8/9/2009
1274;1384;10052;7/9/2009;No Especificado;28;517,91;0,08;Aereo Regular;Dan Campbell;Yukon;Corporativo;9/9/2009
287;1385;10052;7/9/2009;No Especificado;46;162,28;0,02;Aereo Regular;Dan Campbell;Yukon;Corporativo;9/9/2009
162;1390;10080;12/2/2010;Bajo;20;637,04;0;Aereo Regular;Grant Thornton;Yukon;Corporativo;19/2/2010
183;1393;10117;16/11/2010;Medio;6;64,37;0,07;Aereo Express;Brian Stugart;Yukon;Consumidor;17/11/2010
27;1394;10117;16/11/2010;Medio;10;4588,55;0,01;Aereo Regular;Brian Stugart;Yukon;Consumidor;18/11/2010
